user_id,gender,postal_code,city,temperature
2524,female,16101,New Castle,55.26
2528,female,26032,Bethany,59.52
2529,female,43302,Marion,63.07
2531,female,46221,Indianapolis,67.03
2532,female,46221,Indianapolis,67.03
2536,female,34667,Hudson,75.42
2537,female,46221,Indianapolis,67.03
2547,female,46221,Indianapolis,67.03
2548,female,43302,Marion,63.07
2549,female,60618,Chicago,72.07
2554,female,60402,Berwyn,71.38
2555,female,46221,Indianapolis,67.03
2558,female,10805,New Rochelle,62.69
2565,female,60618,Chicago,72.07
2566,female,37814,Morristown,63.88
2568,female,60618,Chicago,72.07
2573,female,46221,Indianapolis,67.03
2574,female,60618,Chicago,72.07
2575,female,60618,Chicago,72.07
2582,female,11751,Islip,62.64
2584,female,68801,Grand Island,75.2
2585,female,20004,Washington,63.46
2591,female,19966,Millsboro,60.55
2593,female,19966,Millsboro,60.55
2594,female,10805,New Rochelle,62.69
2595,female,83336,Heyburn,54.9
2596,female,34667,Hudson,75.42
2597,female,19966,Millsboro,60.55
2598,female,76063,Mansfield,77.09
2599,female,19966,Millsboro,60.55
2600,female,68801,Grand Island,75.2
2607,female,21239,Baltimore,60.71
2608,female,19966,Millsboro,60.55
2619,female,19966,Millsboro,60.55
2621,female,36083,Tuskegee,70.74
2624,female,36083,Tuskegee,70.74
2625,female,76039,Euless,77.52
2626,female,36083,Tuskegee,70.74
2628,female,71222,Bernice,68.22
2629,female,36083,Tuskegee,70.74
2630,female,19966,Millsboro,60.55
2631,female,36083,Tuskegee,70.74
2635,female,36083,Tuskegee,70.74
2643,female,36083,Tuskegee,70.74
2650,female,25177,Saint Albans,63.66
2659,female,77581,Pearland,80.56
2667,female,34667,Hudson,75.42
2669,female,11208,Brooklyn,65.75
2675,female,28411,Wilmington,67.91
2681,female,37166,Smithville,63.54
2682,female,70816,Baton Rouge,72.84
2684,female,70816,Baton Rouge,72.84
2687,female,25839,Fairdale,60.3
2692,female,64836,Carthage,71.46
2694,female,36083,Tuskegee,70.74
2695,female,30421,Collins,69.82
2701,female,70816,Baton Rouge,72.84
2706,female,36083,Tuskegee,70.74
2707,female,27527,Clayton,68.0
2711,female,28212,Charlotte,67.5
2712,female,46217,Indianapolis,67.01
2715,female,98661,Vancouver,67.95
2717,female,46217,Indianapolis,67.01
2718,female,78210,San Antonio,82.36
2721,female,70816,Baton Rouge,72.84
2722,female,46217,Indianapolis,67.01
2729,female,46217,Indianapolis,67.01
2731,female,98661,Vancouver,67.95
2734,female,44129,Cleveland,58.48
2737,female,98661,Vancouver,67.95
2740,female,37211,Nashville,70.56
2744,female,44129,Cleveland,58.48
2750,female,98661,Vancouver,67.95
2751,female,92707,Santa Ana,72.52
2752,female,64078,Peculiar,71.78
2754,female,75234,Dallas,77.63
2755,female,98661,Vancouver,67.95
2756,female,34474,Ocala,74.75
2757,female,75180,Balch Springs,75.83
2760,female,29650,Greer,64.98
2761,female,48047,New Baltimore,62.02
2762,female,13041,Clay,47.75
2763,female,98661,Vancouver,67.95
2765,female,75234,Dallas,77.63
2767,female,29650,Greer,64.98
2768,female,21213,Baltimore,61.36
2771,female,29650,Greer,64.98
2772,female,75234,Dallas,77.63
2773,female,47586,Tell City,63.32
2774,female,77034,Houston,80.76
2776,female,75234,Dallas,77.63
2778,female,13041,Clay,47.75
2779,female,84737,Hurricane,80.35
2784,female,60618,Chicago,72.07
2785,female,26062,Weirton,58.12
2792,female,13041,Clay,47.75
2793,female,39428,Collins,70.14
2798,female,10460,Bronx,63.55
2800,female,60163,Berkeley,70.41
2801,female,76115,Fort Worth,77.4
2802,female,10460,Bronx,63.55
2803,female,32811,Orlando,75.04
2812,female,19530,Kutztown,54.54
2813,female,60163,Berkeley,70.41
2817,female,40051,New Haven,63.93
2820,female,40051,New Haven,63.93
2824,female,40051,New Haven,63.93
2825,female,60618,Chicago,72.07
2835,female,77089,Houston,80.6
2836,female,31709,Americus,69.01
2837,female,38104,Memphis,71.94
2838,female,19131,Philadelphia,59.34
2840,female,78264,San Antonio,82.33
2841,female,31709,Americus,69.01
2842,female,24266,Lebanon,59.25
2846,female,20783,Hyattsville,62.24
2848,female,20783,Hyattsville,62.24
2856,female,40051,New Haven,63.93
2857,female,31709,Americus,69.01
2860,female,40051,New Haven,63.93
2861,female,31709,Americus,69.01
2862,female,40051,New Haven,63.93
2863,female,72764,Springdale,69.48
2865,female,60564,Naperville,69.04
2867,female,18017,Bethlehem,54.95
2868,female,75052,Grand Prairie,77.32
2869,female,72764,Springdale,69.48
2870,female,18017,Bethlehem,54.95
2874,female,33025,Hollywood,76.96
2875,female,71301,Alexandria,72.48
2878,female,28610,Claremont,64.27
2879,female,29053,Gaston,66.6
2884,female,95367,Riverbank,71.67
2890,female,44114,Cleveland,58.73
2891,female,44114,Cleveland,58.73
2892,female,27263,High Point,64.81
2893,female,72601,Harrison,70.81
2894,female,40051,New Haven,63.93
2895,female,27263,High Point,64.81
2897,female,40051,New Haven,63.93
2898,female,11235,Brooklyn,65.84
2900,female,27263,High Point,64.81
2901,female,62203,East Saint Louis,70.05
2904,female,20853,Rockville,60.84
2905,female,16033,Evans City,54.81
2908,female,27263,High Point,64.81
2915,female,25839,Fairdale,60.3
2921,female,23234,Richmond,64.76
2925,female,80011,Aurora,65.1
2926,female,27263,High Point,64.81
2927,female,48507,Flint,63.45
2929,female,25839,Fairdale,60.3
2930,female,78254,San Antonio,80.94
2931,female,21619,Chester,62.44
2933,female,21619,Chester,62.44
2934,female,21120,Parkton,57.47
2935,female,21619,Chester,62.44
2936,female,75092,Sherman,75.25
2937,female,19124,Philadelphia,60.06
2938,female,21619,Chester,62.44
2942,female,18064,Nazareth,53.64
2943,female,21120,Parkton,57.47
2944,female,33480,Palm Beach,75.31
2945,female,21619,Chester,62.44
2946,female,73112,Oklahoma City,77.29
2947,female,21120,Parkton,57.47
2949,female,24293,Wise,60.19
2951,female,21120,Parkton,57.47
2952,female,44256,Medina,58.3
2953,female,75092,Sherman,75.25
2954,female,21619,Chester,62.44
2960,female,28906,Murphy,63.25
2962,female,28906,Murphy,63.25
2963,female,66067,Ottawa,70.61
2966,female,21120,Parkton,57.47
2967,female,10027,New York,63.54
2974,female,78539,Edinburg,78.78
2976,female,33012,Hialeah,75.67
2978,female,20165,Sterling,61.9
2981,female,21120,Parkton,57.47
2984,female,28906,Murphy,63.25
2990,female,27534,Goldsboro,68.32
2991,female,33012,Hialeah,75.67
2993,female,73099,Yukon,76.28
2997,female,28906,Murphy,63.25
2998,female,21619,Chester,62.44
2999,female,75092,Sherman,75.25
3000,female,20165,Sterling,61.9
3001,female,21619,Chester,62.44
3003,female,21120,Parkton,57.47
3009,female,28328,Clinton,67.26
3012,female,28328,Clinton,67.26
3020,female,28906,Murphy,63.25
3026,female,27534,Goldsboro,68.32
3027,female,28328,Clinton,67.26
3028,female,33063,Pompano Beach,77.7
3029,female,28328,Clinton,67.26
3030,female,28906,Murphy,63.25
3031,female,33012,Hialeah,75.67
3032,female,73018,Chickasha,75.11
3033,female,91702,Azusa,72.99
3035,female,33417,West Palm Beach,75.06
3037,female,28328,Clinton,67.26
3040,female,33012,Hialeah,75.67
3042,female,91702,Azusa,72.99
3043,female,28906,Murphy,63.25
3044,female,27534,Goldsboro,68.32
3045,female,27534,Goldsboro,68.32
3046,female,33012,Hialeah,75.67
3051,female,27516,Chapel Hill,65.52
3052,female,33480,Palm Beach,75.31
3056,female,91702,Azusa,72.99
3058,female,33417,West Palm Beach,75.06
3059,female,33480,Palm Beach,75.31
3063,female,89121,Las Vegas,88.07
3066,female,33480,Palm Beach,75.31
3069,female,21619,Chester,62.44
3070,female,78210,San Antonio,82.36
3072,female,33417,West Palm Beach,75.06
3074,female,11232,Brooklyn,64.85
3076,female,21619,Chester,62.44
3077,female,25839,Fairdale,60.3
3082,female,78210,San Antonio,82.36
3083,female,78210,San Antonio,82.36
3084,female,27103,Winston Salem,64.24
3085,female,38118,Memphis,71.78
3086,female,46996,Winamac,65.98
3087,female,28906,Murphy,63.25
3088,female,52001,Dubuque,71.64
3090,female,32810,Orlando,75.25
3091,female,78210,San Antonio,82.36
3092,female,46996,Winamac,65.98
3093,female,28906,Murphy,63.25
3094,female,67401,Salina,82.51
3097,female,37130,Murfreesboro,68.49
3102,female,46996,Winamac,65.98
3103,female,67401,Salina,82.51
3106,female,37130,Murfreesboro,68.49
3107,female,98272,Monroe,62.31
3116,female,90005,Los Angeles,71.69
3117,female,23185,Williamsburg,65.35
3122,female,44256,Medina,58.3
3126,female,98272,Monroe,62.31
3128,female,37130,Murfreesboro,68.49
3129,female,44256,Medina,58.3
3130,female,67401,Salina,82.51
3131,female,67401,Salina,82.51
3132,female,78210,San Antonio,82.36
3135,female,67401,Salina,82.51
3138,female,33063,Pompano Beach,77.7
3141,female,20603,Waldorf,62.49
3142,female,24201,Bristol,62.11
3143,female,98272,Monroe,62.31
3144,female,67401,Salina,82.51
3151,female,46996,Winamac,65.98
3152,female,97330,Corvallis,66.02
3153,female,44256,Medina,58.3
3156,female,67401,Salina,82.51
3157,female,44256,Medina,58.3
3160,female,44256,Medina,58.3
3162,female,21213,Baltimore,61.36
3169,female,47265,North Vernon,66.04
3173,female,45601,Chillicothe,63.59
3176,female,45601,Chillicothe,63.59
3177,female,33458,Jupiter,74.52
3183,female,45601,Chillicothe,63.59
3184,female,42327,Calhoun,65.03
3185,female,92083,Vista,68.97
3188,female,63841,Dexter,68.77
3192,female,92083,Vista,68.97
3193,female,29506,Florence,67.77
3195,female,45601,Chillicothe,63.59
3196,female,92083,Vista,68.97
3198,female,53142,Kenosha,67.03
3199,female,37660,Kingsport,65.3
3201,female,92083,Vista,68.97
3204,female,92083,Vista,68.97
3205,female,92083,Vista,68.97
3206,female,37660,Kingsport,65.3
3208,female,92083,Vista,68.97
3211,female,14850,Ithaca,49.19
3213,female,14850,Ithaca,49.19
3214,female,77433,Cypress,80.87
3215,female,33773,Largo,77.99
3216,female,92083,Vista,68.97
3217,female,37660,Kingsport,65.3
3222,female,48433,Flushing,63.55
3226,female,33012,Hialeah,75.67
3228,female,37660,Kingsport,65.3
3229,female,32204,Jacksonville,77.09
3234,female,10805,New Rochelle,62.69
3238,female,60502,Aurora,69.21
3242,female,78572,Mission,77.13
3244,female,78572,Mission,77.13
3254,female,76021,Bedford,77.25
3256,female,78701,Austin,82.99
3259,female,77433,Cypress,80.87
3260,female,37660,Kingsport,65.3
3270,female,77433,Cypress,80.87
3271,female,78572,Mission,77.13
3280,female,76112,Fort Worth,77.68
3284,female,78249,San Antonio,81.07
3285,female,76112,Fort Worth,77.68
3287,female,78249,San Antonio,81.07
3290,female,37660,Kingsport,65.3
3293,female,78249,San Antonio,81.07
3295,female,77433,Cypress,80.87
3298,female,10011,New York,64.42
3300,female,78249,San Antonio,81.07
3302,female,79912,El Paso,80.65
3303,female,33186,Miami,74.48
3306,female,14223,Buffalo,53.28
3307,female,33012,Hialeah,75.67
3308,female,24736,Matoaka,59.47
3309,female,72118,North Little Rock,72.16
3312,female,24736,Matoaka,59.47
3319,female,33950,Punta Gorda,76.62
3325,female,24736,Matoaka,59.47
3326,female,33415,West Palm Beach,75.34
3329,female,24736,Matoaka,59.47
3336,female,19145,Philadelphia,60.19
3338,female,24736,Matoaka,59.47
3339,female,19145,Philadelphia,60.19
3340,female,33415,West Palm Beach,75.34
3342,female,77433,Cypress,80.87
3343,female,77433,Cypress,80.87
3344,female,72601,Harrison,70.81
3346,female,24736,Matoaka,59.47
3348,female,72601,Harrison,70.81
3353,female,24736,Matoaka,59.47
3354,female,33411,West Palm Beach,75.18
3355,female,19145,Philadelphia,60.19
3356,female,76544,Fort Hood,79.88
3357,female,78249,San Antonio,81.07
3364,female,33415,West Palm Beach,75.34
3366,female,92105,San Diego,68.72
3369,female,19446,Lansdale,57.27
3370,female,33415,West Palm Beach,75.34
3371,female,72601,Harrison,70.81
3374,female,33415,West Palm Beach,75.34
3375,female,27529,Garner,67.87
3379,female,33415,West Palm Beach,75.34
3380,female,21401,Annapolis,62.11
3381,female,72601,Harrison,70.81
3383,female,44224,Stow,57.4
3389,female,50317,Des Moines,71.4
3390,female,72601,Harrison,70.81
3395,female,24201,Bristol,62.11
3397,female,27529,Garner,67.87
3398,female,93308,Bakersfield,78.75
3403,female,92122,San Diego,68.61
3404,female,70719,Brusly,73.0
3406,female,68512,Lincoln,77.02
3407,female,68512,Lincoln,77.02
3408,female,24201,Bristol,62.11
3410,female,60502,Aurora,69.21
3413,female,27529,Garner,67.87
3414,female,68512,Lincoln,77.02
3415,female,27529,Garner,67.87
3418,female,24557,Gretna,64.2
3420,female,27529,Garner,67.87
3421,female,27529,Garner,67.87
3422,female,68512,Lincoln,77.02
3428,female,48223,Detroit,62.65
3429,female,48223,Detroit,62.65
3431,female,48223,Detroit,62.65
3436,female,24557,Gretna,64.2
3438,female,72227,Little Rock,71.78
3439,female,48223,Detroit,62.65
3440,female,48223,Detroit,62.65
3447,female,72227,Little Rock,71.78
3450,female,24557,Gretna,64.2
3451,female,48223,Detroit,62.65
3453,female,48223,Detroit,62.65
3456,female,40051,New Haven,63.93
3460,female,22191,Woodbridge,63.79
3462,female,60194,Schaumburg,68.45
3469,female,48858,Mount Pleasant,61.59
3481,female,27534,Goldsboro,68.32
3484,female,34667,Hudson,75.42
3485,female,11233,Brooklyn,65.12
3487,female,85202,Mesa,90.37
3489,female,13676,Potsdam,46.74
3490,female,17331,Hanover,55.33
3491,female,85202,Mesa,90.37
3492,female,85202,Mesa,90.37
3494,female,20002,Washington,62.74
3495,female,24557,Gretna,64.2
3496,female,13676,Potsdam,46.74
3498,female,24019,Roanoke,61.59
3504,female,13676,Potsdam,46.74
3507,female,29583,Pamplico,66.4
3509,female,55437,Minneapolis,74.71
3510,female,25839,Fairdale,60.3
3512,female,29583,Pamplico,66.4
3513,female,70816,Baton Rouge,72.84
3516,female,78586,San Benito,78.55
3520,female,70816,Baton Rouge,72.84
3522,female,29479,Saint Stephen,66.88
3524,female,78586,San Benito,78.55
3525,female,39073,Florence,71.65
3526,female,78586,San Benito,78.55
3527,female,53202,Milwaukee,67.17
3528,female,48220,Ferndale,62.78
3531,female,74145,Tulsa,76.44
3533,female,44256,Medina,58.3
3534,female,74145,Tulsa,76.44
3535,female,74145,Tulsa,76.44
3536,female,78586,San Benito,78.55
3543,female,74145,Tulsa,76.44
3545,female,74145,Tulsa,76.44
3546,female,60435,Joliet,68.68
3548,female,75454,Melissa,75.15
3549,female,78586,San Benito,78.55
3551,female,75454,Melissa,75.15
3553,female,40504,Lexington,65.97
3554,female,40504,Lexington,65.97
3557,female,78586,San Benito,78.55
3559,female,28405,Wilmington,68.2
3562,female,25839,Fairdale,60.3
3568,female,46226,Indianapolis,66.43
3569,female,62203,East Saint Louis,70.05
3574,female,47905,Lafayette,68.09
3578,female,47905,Lafayette,68.09
3579,female,77701,Beaumont,75.9
3581,female,62203,East Saint Louis,70.05
3583,female,14222,Buffalo,53.62
3585,female,29611,Greenville,64.06
3586,female,77701,Beaumont,75.9
3590,female,64127,Kansas City,72.95
3591,female,29611,Greenville,64.06
3592,female,77701,Beaumont,75.9
3599,female,46222,Indianapolis,66.63
3600,female,46222,Indianapolis,66.63
3602,female,29611,Greenville,64.06
3605,female,46222,Indianapolis,66.63
3607,female,46222,Indianapolis,66.63
3611,female,78228,San Antonio,81.93
3614,female,78228,San Antonio,81.93
3617,female,46222,Indianapolis,66.63
3622,female,27869,Rich Square,65.43
3625,female,73018,Chickasha,75.11
3626,female,73018,Chickasha,75.11
3627,female,48312,Sterling Heights,62.89
3628,female,73018,Chickasha,75.11
3630,female,48312,Sterling Heights,62.89
3631,female,48312,Sterling Heights,62.89
3632,female,73018,Chickasha,75.11
3633,female,65757,Strafford,67.55
3636,female,48312,Sterling Heights,62.89
3640,female,48312,Sterling Heights,62.89
3647,female,65757,Strafford,67.55
3652,female,65757,Strafford,67.55
3654,female,65757,Strafford,67.55
3655,female,48141,Inkster,62.64
3656,female,76528,Gatesville,79.12
3661,female,76528,Gatesville,79.12
3667,female,73018,Chickasha,75.11
3676,female,76103,Fort Worth,77.49
3677,female,76103,Fort Worth,77.49
3678,female,77037,Houston,81.07
3679,female,76103,Fort Worth,77.49
3683,female,48141,Inkster,62.64
3684,female,76103,Fort Worth,77.49
3687,female,98232,Bow,58.78
3689,female,48141,Inkster,62.64
3690,female,76103,Fort Worth,77.49
3692,female,55430,Minneapolis,75.4
3696,female,77657,Lumberton,72.79
3697,female,77657,Lumberton,72.79
3701,female,20002,Washington,62.74
3703,female,20002,Washington,62.74
3710,female,54751,Menomonie,67.78
3711,female,20002,Washington,62.74
3713,female,62002,Alton,69.4
3714,female,20002,Washington,62.74
3715,female,78723,Austin,82.58
3716,female,78723,Austin,82.58
3717,female,20002,Washington,62.74
3719,female,20002,Washington,62.74
3721,female,20002,Washington,62.74
3722,female,27589,Warrenton,65.95
3724,female,27589,Warrenton,65.95
3726,female,27589,Warrenton,65.95
3728,female,27589,Warrenton,65.95
3729,female,27589,Warrenton,65.95
3730,female,27589,Warrenton,65.95
3731,female,27589,Warrenton,65.95
3733,female,27589,Warrenton,65.95
3736,female,27589,Warrenton,65.95
3737,female,27589,Warrenton,65.95
3738,female,27589,Warrenton,65.95
3744,female,62025,Edwardsville,69.42
3745,female,38134,Memphis,71.76
3746,female,28801,Asheville,59.68
3750,female,35044,Childersburg,67.01
3751,female,62025,Edwardsville,69.42
3755,female,35044,Childersburg,67.01
3760,female,38134,Memphis,71.76
3766,female,38134,Memphis,71.76
3771,female,38134,Memphis,71.76
3778,female,60502,Aurora,69.21
3779,female,35044,Childersburg,67.01
3780,female,35044,Childersburg,67.01
3782,female,35044,Childersburg,67.01
3784,female,62025,Edwardsville,69.42
3789,female,92020,El Cajon,68.77
3790,female,60502,Aurora,69.21
3794,female,78210,San Antonio,82.36
3795,female,78210,San Antonio,82.36
3796,female,10469,Bronx,62.91
3799,female,78210,San Antonio,82.36
3802,female,95209,Stockton,69.71
3803,female,78210,San Antonio,82.36
3804,female,62025,Edwardsville,69.42
3805,female,40117,Ekron,63.88
3807,female,95209,Stockton,69.71
3810,female,92010,Carlsbad,68.77
3812,female,76109,Fort Worth,77.65
3815,female,60502,Aurora,69.21
3819,female,60502,Aurora,69.21
3822,female,65301,Sedalia,71.58
3824,female,60502,Aurora,69.21
3828,female,65301,Sedalia,71.58
3829,female,60502,Aurora,69.21
3840,female,28422,Bolivia,68.18
3844,female,28422,Bolivia,68.18
3846,female,28422,Bolivia,68.18
3848,female,36832,Auburn,69.04
3849,female,28422,Bolivia,68.18
3850,female,30252,Mcdonough,64.98
3851,female,28422,Bolivia,68.18
3855,female,77831,Bedias,77.54
3860,female,30252,Mcdonough,64.98
3863,female,91910,Chula Vista,69.84
3867,female,28422,Bolivia,68.18
3870,female,65301,Sedalia,71.58
3873,female,65301,Sedalia,71.58
3874,female,30252,Mcdonough,64.98
3875,female,91910,Chula Vista,69.84
3876,female,28422,Bolivia,68.18
3877,female,30252,Mcdonough,64.98
3882,female,30906,Augusta,67.39
3884,female,11369,East Elmhurst,64.96
3885,female,30252,Mcdonough,64.98
3887,female,30458,Statesboro,66.54
3890,female,30906,Augusta,67.39
3892,female,34614,Brooksville,74.73
3894,female,91910,Chula Vista,69.84
3896,female,36832,Auburn,69.04
3897,female,30252,Mcdonough,64.98
3904,female,13676,Potsdam,46.74
3905,female,91910,Chula Vista,69.84
3917,female,90291,Venice,71.58
3918,female,90291,Venice,71.58
3919,female,19140,Philadelphia,59.79
3920,female,11369,East Elmhurst,64.96
3921,female,30906,Augusta,67.39
3922,female,30906,Augusta,67.39
3928,female,90291,Venice,71.58
3930,female,90291,Venice,71.58
3931,female,30906,Augusta,67.39
3933,female,11364,Oakland Gardens,64.83
3937,female,19140,Philadelphia,59.79
3938,female,90291,Venice,71.58
3940,female,11369,East Elmhurst,64.96
3941,female,19140,Philadelphia,59.79
3942,female,95220,Acampo,69.91
3944,female,89031,North Las Vegas,87.03
3946,female,30906,Augusta,67.39
3953,female,19140,Philadelphia,59.79
3957,female,90291,Venice,71.58
3959,female,95220,Acampo,69.91
3963,female,95220,Acampo,69.91
3964,female,90064,Los Angeles,71.71
3966,female,95220,Acampo,69.91
3967,female,95121,San Jose,65.19
3968,female,89031,North Las Vegas,87.03
3972,female,77581,Pearland,80.56
3973,female,77581,Pearland,80.56
3974,female,39071,Flora,70.75
3976,female,39071,Flora,70.75
3979,female,11219,Brooklyn,65.32
3989,female,93308,Bakersfield,78.75
3990,female,93308,Bakersfield,78.75
3991,female,48219,Detroit,62.64
3993,female,67401,Salina,82.51
3996,female,55372,Prior Lake,73.96
4001,female,48212,Hamtramck,62.8
4002,female,48219,Detroit,62.64
4003,female,39501,Gulfport,73.38
4005,female,48219,Detroit,62.64
4008,female,39209,Jackson,71.38
4016,female,93308,Bakersfield,78.75
4018,female,93308,Bakersfield,78.75
4020,female,93308,Bakersfield,78.75
4026,female,20165,Sterling,61.9
4027,female,48219,Detroit,62.64
4030,female,30329,Atlanta,66.88
4032,female,48219,Detroit,62.64
4035,female,39073,Florence,71.65
4041,female,76017,Arlington,77.22
4042,female,30329,Atlanta,66.88
4043,female,48219,Detroit,62.64
4044,female,76017,Arlington,77.22
4048,female,48219,Detroit,62.64
4049,female,85225,Chandler,90.23
4050,female,76017,Arlington,77.22
4054,female,85225,Chandler,90.23
4055,female,39073,Florence,71.65
4059,female,85225,Chandler,90.23
4061,female,10461,Bronx,63.63
4069,female,98661,Vancouver,67.95
4073,female,27869,Rich Square,65.43
4074,female,30558,Maysville,65.52
4076,female,98661,Vancouver,67.95
4083,female,98661,Vancouver,67.95
4084,female,27869,Rich Square,65.43
4085,female,30558,Maysville,65.52
4086,female,98272,Monroe,62.31
4087,female,98661,Vancouver,67.95
4095,female,62702,Springfield,68.45
4096,female,39073,Florence,71.65
4100,female,97219,Portland,66.83
4104,female,93923,Carmel,61.66
4106,female,97219,Portland,66.83
4109,female,63401,Hannibal,71.92
4113,female,28518,Beulaville,67.21
4114,female,80816,Florissant,52.25
4115,female,32176,Ormond Beach,78.67
4117,female,76116,Fort Worth,77.45
4118,female,89110,Las Vegas,88.36
4119,female,32176,Ormond Beach,78.67
4121,female,76116,Fort Worth,77.45
4123,female,70560,New Iberia,72.7
4124,female,70560,New Iberia,72.7
4125,female,92691,Mission Viejo,69.84
4126,female,80816,Florissant,52.25
4127,female,70560,New Iberia,72.7
4128,female,39073,Florence,71.65
4129,female,70560,New Iberia,72.7
4130,female,39073,Florence,71.65
4133,female,44509,Youngstown,57.36
4134,female,92691,Mission Viejo,69.84
4137,female,25839,Fairdale,60.3
4142,female,92691,Mission Viejo,69.84
4147,female,80816,Florissant,52.25
4149,female,34759,Kissimmee,74.89
4151,female,70560,New Iberia,72.7
4153,female,11224,Brooklyn,65.59
4154,female,34759,Kissimmee,74.89
4157,female,25839,Fairdale,60.3
4159,female,32725,Deltona,76.75
4160,female,11224,Brooklyn,65.59
4164,female,39073,Florence,71.65
4165,female,25839,Fairdale,60.3
4169,female,39073,Florence,71.65
4173,female,95667,Placerville,65.66
4174,female,80816,Florissant,52.25
4178,female,25839,Fairdale,60.3
4179,female,34759,Kissimmee,74.89
4180,female,32725,Deltona,76.75
4183,female,37811,Mooresburg,60.76
4184,female,80816,Florissant,52.25
4186,female,92691,Mission Viejo,69.84
4187,female,70560,New Iberia,72.7
4188,female,34759,Kissimmee,74.89
4195,female,11224,Brooklyn,65.59
4196,female,75149,Mesquite,76.14
4197,female,92691,Mission Viejo,69.84
4198,female,34759,Kissimmee,74.89
4199,female,37811,Mooresburg,60.76
4200,female,80816,Florissant,52.25
4201,female,37210,Nashville,70.47
4203,female,95667,Placerville,65.66
4204,female,11224,Brooklyn,65.59
4206,female,37811,Mooresburg,60.76
4210,female,37811,Mooresburg,60.76
4211,female,95667,Placerville,65.66
4213,female,11224,Brooklyn,65.59
4215,female,24293,Wise,60.19
4216,female,92691,Mission Viejo,69.84
4218,female,11224,Brooklyn,65.59
4219,female,34759,Kissimmee,74.89
4222,female,37811,Mooresburg,60.76
4224,female,37811,Mooresburg,60.76
4227,female,11224,Brooklyn,65.59
4230,female,80816,Florissant,52.25
4232,female,11224,Brooklyn,65.59
4234,female,24293,Wise,60.19
4235,female,37865,Seymour,65.37
4238,female,34667,Hudson,75.42
4239,female,24293,Wise,60.19
4240,female,31904,Columbus,70.39
4241,female,37811,Mooresburg,60.76
4242,female,10011,New York,64.42
4245,female,37811,Mooresburg,60.76
4247,female,34667,Hudson,75.42
4251,female,76017,Arlington,77.22
4256,female,91767,Pomona,72.48
4260,female,49835,Garden,66.02
4262,female,24293,Wise,60.19
4264,female,77015,Houston,80.87
4265,female,29349,Inman,64.27
4266,female,76017,Arlington,77.22
4267,female,34667,Hudson,75.42
4269,female,93308,Bakersfield,78.75
4272,female,34667,Hudson,75.42
4275,female,93308,Bakersfield,78.75
4276,female,13903,Binghamton,46.74
4278,female,34667,Hudson,75.42
4281,female,93308,Bakersfield,78.75
4282,female,77386,Spring,80.04
4283,female,93308,Bakersfield,78.75
4284,female,43623,Toledo,62.42
4285,female,77386,Spring,80.04
4286,female,75028,Flower Mound,76.68
4288,female,77386,Spring,80.04
2,male,98409,Tacoma,65.39
3,male,39740,Caledonia,68.77
4,male,33168,Miami,76.15
9,male,33168,Miami,76.15
11,male,11354,Flushing,64.74
12,male,29461,Moncks Corner,68.94
14,male,39531,Biloxi,74.28
19,male,24095,Goodview,64.26
21,male,30238,Jonesboro,65.59
22,male,35006,Adger,69.84
24,male,98409,Tacoma,65.39
25,male,28269,Charlotte,66.99
27,male,28269,Charlotte,66.99
28,male,24095,Goodview,64.26
30,male,24095,Goodview,64.26
36,male,29461,Moncks Corner,68.94
40,male,29461,Moncks Corner,68.94
43,male,92109,San Diego,69.94
46,male,98409,Tacoma,65.39
47,male,92109,San Diego,69.94
51,male,92109,San Diego,69.94
54,male,98409,Tacoma,65.39
59,male,92336,Fontana,73.08
63,male,98409,Tacoma,65.39
64,male,30238,Jonesboro,65.59
67,male,92336,Fontana,73.08
80,male,34753,Mascotte,73.98
84,male,32218,Jacksonville,76.46
85,male,95123,San Jose,66.09
87,male,34753,Mascotte,73.98
88,male,27408,Greensboro,64.49
92,male,34753,Mascotte,73.98
93,male,39740,Caledonia,68.77
94,male,95123,San Jose,66.09
95,male,95123,San Jose,66.09
101,male,92336,Fontana,73.08
108,male,34753,Mascotte,73.98
111,male,33584,Seffner,75.22
112,male,92336,Fontana,73.08
113,male,34753,Mascotte,73.98
114,male,92336,Fontana,73.08
119,male,39740,Caledonia,68.77
122,male,30907,Augusta,69.4
124,male,34753,Mascotte,73.98
126,male,32730,Casselberry,75.56
132,male,17602,Lancaster,57.43
137,male,17602,Lancaster,57.43
138,male,44256,Medina,58.3
142,male,33584,Seffner,75.22
145,male,17602,Lancaster,57.43
146,male,30907,Augusta,69.4
150,male,10458,Bronx,63.3
151,male,76119,Fort Worth,77.67
153,male,78109,Converse,81.68
154,male,33584,Seffner,75.22
157,male,75462,Paris,72.57
161,male,30907,Augusta,69.4
163,male,73159,Oklahoma City,76.33
164,male,17602,Lancaster,57.43
166,male,30907,Augusta,69.4
171,male,30907,Augusta,69.4
174,male,33584,Seffner,75.22
175,male,78109,Converse,81.68
177,male,75052,Grand Prairie,77.32
179,male,95330,Lathrop,68.83
180,male,86406,Lake Havasu City,87.58
181,male,95330,Lathrop,68.83
183,male,22204,Arlington,63.09
186,male,19082,Upper Darby,59.14
190,male,37087,Lebanon,66.36
194,male,73110,Oklahoma City,76.69
196,male,73110,Oklahoma City,76.69
205,male,71909,Hot Springs Village,70.47
208,male,71909,Hot Springs Village,70.47
211,male,53024,Grafton,65.97
212,male,53024,Grafton,65.97
